ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT
43805W40JV,44,0,635304.0,281,0,2
43806X22GP,41,1,761496.0,812,1,4
43807K52VE,61,1,232125.0,247,0,2
43811V72FN,26,0,198746.0,221,1,2
43812R90VX,54,1,472331.0,631,1,4
43813Y13LA,62,0,706819.0,252,0,2
43818J13YY,63,1,200131.0,5,0,1
43818Y41EE,28,1,303872.0,373,1,3
43821F24CG,61,0,368117.0,493,1,3
43823J08VL,30,1,371943.0,68,1,1
43825X30WA,42,0,142289.0,238,0,2
43826T37MQ,28,0,157669.0,430,0,3
43834Z89IU,54,0,419325.0,934,1,4
43835Z86SW,28,1,205013.0,438,1,3
43836W36IJ,33,0,136188.0,350,0,2
43839X32LO,36,0,486514.0,286,1,2
43841H13EZ,48,0,172751.0,491,1,3
43851T78AP,54,0,338972.0,259,1,2
43854C30NX,44,0,114927.0,63,0,1
43855O58XV,33,0,116060.0,244,0,2
43856Q28HT,47,0,199328.0,294,1,2
43857F18FI,65,0,573417.0,163,1,1
43857G44EE,62,0,498749.0,41,0,1
43863D85AJ,29,1,380421.0,473,1,3
43863I61SG,32,1,184517.0,358,1,2
43863W10DA,60,0,737449.0,270,0,2
43865H59BF,62,0,641611.0,382,0,3
43867N66MY,54,0,432735.0,1,1,1
43869A63QW,62,1,88288.0,746,0,4
43871N73YK,44,0,497206.0,293,0,2
43871P63JD,64,1,394341.0,204,0,2
43872G55TC,46,0,334761.0,41,0,1
43872T04YF,29,1,436235.0,371,1,3
43873M29US,64,0,230505.0,333,0,2
43874G70YA,31,1,299814.0,10,0,1
43878P29GK,58,1,422915.0,266,1,2
43881W03YX,37,1,373024.0,283,1,2
43882D01XT,35,1,461571.0,378,1,3
43886M22OJ,34,1,387566.0,271,0,2
43889X65CW,45,0,143350.0,445,0,3
43890P52CV,33,1,368483.0,388,0,3
43892A84AJ,53,1,326141.0,330,0,2
43893U81NA,49,1,697843.0,100,0,1
43895E23WM,45,0,218336.0,282,0,2
43899C08MO,33,1,367412.0,369,1,3
43901N52OH,52,1,141853.0,567,0,4
43905Q27AT,42,0,224578.0,419,0,3
43906S82KH,45,0,186310.0,298,1,2
43909Y38ZC,58,0,558202.0,523,1,4
43915V28KN,33,1,215701.0,125,0,1
43917T41LL,29,1,389197.0,343,0,2
43928K01VX,39,1,667621.0,496,1,3
43933Y59AU,49,0,401579.0,235,0,2
43936P94NG,52,1,425341.0,163,1,1
43936Z90KM,49,0,707368.0,164,0,1
43940Z42IT,49,1,441195.0,404,0,3
43941Q04YB,29,0,181815.0,119,0,1
43943C37JE,39,0,299562.0,450,1,3
43947C44DH,49,1,493259.0,301,1,2
43948G17VY,57,0,126783.0,775,1,4
43948W54PL,50,0,315393.0,476,1,3
43949M69ZS,38,0,750251.0,965,1,4
43953S96FB,46,1,336709.0,692,1,4
43955L35PO,46,1,374237.0,366,1,3
43958Q66OI,40,0,431530.0,430,1,3
43959D57SM,36,1,566456.0,489,1,3
43960U34OV,27,0,287395.0,329,0,2
43960W27EI,53,1,441245.0,233,1,2
43961E76AD,38,0,310747.0,385,1,3
43963X58LQ,59,0,364429.0,442,1,3
43966E92MU,26,0,117547.0,283,0,2
43970M63CZ,48,0,399572.0,401,1,3
43971E63MS,63,1,145869.0,365,0,3
43973B64HR,45,0,488417.0,263,0,2
43978D54IM,54,1,279715.0,606,1,4
43980U02JU,54,0,676680.0,270,1,2
43982D33LR,53,0,238100.0,325,0,2
43985J74QC,30,0,233003.0,311,0,2
43991T65BD,26,0,163044.0,633,1,4
43992D65PE,25,1,304725.0,374,1,3
43994O83YY,34,1,370931.0,487,1,3
43994Q55WT,60,1,209808.0,628,1,4
43995F68DY,35,0,102827.0,214,0,2
43995R49OV,27,1,377082.0,408,0,3
43996H57LQ,58,0,156452.0,256,1,2
43997R34BQ,60,0,648680.0,236,1,2
44001G53VM,65,1,283053.0,214,1,2
44001O60BR,46,0,421642.0,59,1,1
44002P04ZI,46,1,799051.0,576,1,4
44003Y87RF,41,0,300024.0,297,1,2
44004C90WW,38,0,137516.0,256,0,2
44006V33OX,42,0,217696.0,420,1,3
44006W19XC,54,1,97149.0,356,0,2
44007D21KH,56,0,209963.0,262,1,2
44010Z25FM,55,1,114963.0,241,0,2
44013V61YN,34,1,361245.0,210,0,2
44014D69VU,34,1,463989.0,424,1,3
44014Y26UA,59,0,291907.0,267,0,2
44019V16CW,28,1,302493.0,467,1,3
44022A43UV,30,1,317171.0,20,0,1
44024B23RC,32,1,404957.0,410,1,3
44026K95UA,30,0,190831.0,182,0,1
44029I94SH,37,1,389565.0,2,0,1
44033C90YL,45,1,606005.0,386,1,3
44034A30JV,41,0,195335.0,66,0,1
44035T36KK,27,1,410076.0,203,0,2
44036O82HE,46,0,476551.0,448,1,3
44040A64OM,59,0,285092.0,898,1,4
44043R81QV,47,0,255524.0,494,0,3
44044K15UK,63,0,465602.0,422,1,3
44046N94PB,52,0,789405.0,87,0,1
44049R05LQ,45,0,118868.0,492,1,3
44049T52ZU,40,0,257101.0,314,0,2
44050F60OT,48,0,275865.0,430,0,3
44053Y15HE,56,1,320120.0,26,1,1
44057G18AH,65,1,210520.0,519,1,4
44065R79HI,64,1,252515.0,647,1,4
44066T21RW,60,1,423005.0,223,0,2
44068I06AY,60,1,416752.0,383,1,3
44068R96XT,62,1,330285.0,15,1,1
44069S31NN,53,1,464317.0,95,1,1
44075B80ZG,33,0,141446.0,201,1,2
44076M87AC,61,0,354117.0,359,1,2
44077M80VC,28,0,231440.0,444,1,3
44081J47QK,26,0,268149.0,348,1,2
44082K11ZA,41,0,220320.0,341,0,2
44090C90ZS,56,0,406092.0,308,0,2
44095B60PB,36,1,474872.0,414,1,3
44097O09KM,34,1,307253.0,212,0,2
44099I12YI,25,1,301971.0,420,1,3
44101P42NT,33,0,114649.0,540,1,4
44102D80NV,40,1,282528.0,740,1,4
44104T45EF,41,0,166723.0,341,0,2
44112Z23DQ,36,1,688269.0,306,1,2
44116W04YI,45,0,181974.0,412,1,3
44118D90HM,43,1,733557.0,419,0,3
44123V59KA,64,1,183120.0,156,0,1
44125O64IJ,52,1,270301.0,353,0,2
44131I97BK,37,1,327235.0,476,1,3
44134K43JB,28,1,349900.0,273,0,2
44136S59OG,41,0,203611.0,447,1,3
44143Q34CO,39,1,726304.0,816,1,4
44147N59RP,53,0,366205.0,521,1,4
44147U65FX,60,0,663967.0,61,0,1
44147W72YB,49,0,163973.0,26,1,1
44150T53QA,52,0,388288.0,450,1,3
44150U23ND,40,0,425053.0,368,1,3
44152T60FJ,53,1,350501.0,949,0,4
44153I71AN,40,0,362719.0,27,1,1
44158V13IY,35,1,287125.0,386,1,3
44159M68TR,62,1,309984.0,219,0,2
44159W74NR,40,1,411872.0,81,0,1
44159Z70PB,33,1,269909.0,448,0,3
44160H00PL,40,0,249834.0,344,1,2
44161J08CS,35,1,457536.0,373,1,3
44161T91AD,56,0,502489.0,54,0,1
44162V26HM,43,0,669120.0,489,1,3
44163I23QM,25,0,141412.0,307,0,2
44164E77QQ,32,1,440549.0,175,0,1
44166J83MI,62,0,577205.0,173,0,1
44166L62KK,36,0,401966.0,362,1,3
44168L90BU,63,1,488779.0,280,0,2
44168X68FJ,42,0,146951.0,276,0,2
44177N72QQ,61,1,243813.0,375,1,3
44177Q24NW,33,0,189908.0,432,0,3
44177R43ZJ,43,0,575885.0,751,1,4
44180R66GK,42,0,144022.0,290,0,2
44191L15KC,52,1,216939.0,499,1,3
44193S55YD,60,0,206675.0,716,1,4
44194Y66GZ,39,1,667485.0,235,1,2
44200Q87HU,62,0,798414.0,981,1,4
44203V16VX,57,0,665754.0,178,0,1
44207R19UU,33,1,419005.0,297,0,2
44222B22GU,34,0,188122.0,884,1,4
44226P37TM,44,0,376672.0,395,0,3
44226X62GE,44,1,480747.0,479,1,3
44227K73YD,42,1,277763.0,377,1,3
44229X91WG,43,0,361315.0,258,0,2
44231G50US,38,0,182119.0,361,1,3
44233S03ZS,57,1,124328.0,447,0,3
44234E93AB,42,1,452075.0,314,1,2
44234F51OM,52,0,642579.0,484,1,3
44235R00QX,45,1,403795.0,507,1,4
44240E96IU,59,1,291787.0,265,0,2
44241U68MF,63,1,302285.0,114,1,1
44245M52YA,63,0,80173.0,392,0,3
44248D94WD,49,0,709803.0,277,1,2
44250V84PR,38,0,492895.0,493,1,3
44257N31JZ,36,0,251303.0,318,0,2
44259A70YQ,34,0,148581.0,315,0,2
44269Y68JH,58,1,399213.0,646,1,4
44274O77QK,28,0,280028.0,479,0,3
44286N38UP,47,1,710981.0,388,0,3
44289Y20BQ,26,1,250371.0,316,1,2
44292T44MK,46,0,134110.0,330,0,2
44298T65IZ,62,0,105095.0,356,0,2
44302T66MA,25,1,426358.0,351,1,2
44304G72XA,35,1,454141.0,266,0,2
44317K69XF,38,1,611581.0,463,1,3
44323U62OQ,48,0,117282.0,484,0,3
44327F71FZ,35,1,373261.0,428,1,3
44329J84UU,64,0,588259.0,235,0,2
44330K05JC,46,0,537237.0,209,0,2
44331Q86NG,58,1,341504.0,260,1,2
44333N03MR,62,0,85724.0,227,0,2
44335B99NO,58,1,433723.0,240,1,2
44337L26CN,44,1,409629.0,11,0,1
44337X86DI,64,1,462261.0,294,0,2
44349M10AS,42,0,164524.0,412,1,3
44350M70OC,38,1,744293.0,632,0,4
44354I00RC,39,0,129313.0,68,0,1
44356Q02WW,59,0,642766.0,455,1,3
44358W94HC,41,0,356494.0,235,0,2
44360H47AR,46,0,175003.0,366,1,3
44367A31YH,64,0,647495.0,266,1,2
44367Z94PR,57,0,617824.0,54,0,1
44370P98MA,61,1,276888.0,477,1,3
44372U07MS,57,1,486475.0,270,1,2
44373C49GX,46,0,320009.0,284,1,2
44377L67JC,28,0,144995.0,301,0,2
44385D82TA,62,1,325488.0,86,1,1
44387J82IH,41,1,445080.0,811,1,4
44387X45GA,40,1,373723.0,466,1,3
44390G60BH,44,1,274651.0,877,1,4
44393S93BC,39,1,612859.0,709,1,4
44396K72TB,46,0,120299.0,266,0,2
44396W51YC,41,1,417808.0,143,0,1
44411X10YG,43,0,788528.0,462,1,3
44426B94WS,39,0,795997.0,438,1,3
44429Q44HM,44,1,317235.0,215,1,2
44431S66WH,30,0,165218.0,441,1,3
44431X19HC,58,1,312971.0,776,1,4
44432O28UJ,49,1,424437.0,188,0,1
44433S98SP,63,1,182976.0,81,0,1
44435K49CR,26,0,105037.0,912,1,4
44440G51XW,44,1,503520.0,349,1,2
44440P50FQ,65,1,472579.0,230,1,2
44448S33QB,57,1,471171.0,256,1,2
44449C23HN,38,1,360328.0,344,0,2
44455C94CX,65,1,117723.0,989,0,4
44455R17WK,61,0,386214.0,336,0,2
44455Y96KV,60,1,172219.0,415,1,3
44460C68PR,43,0,778021.0,260,0,2
44460K01LU,59,1,527917.0,275,1,2
44462X38ZS,51,0,570717.0,658,1,4
44465I91FK,36,0,463563.0,294,1,2
44466H14XD,58,0,391347.0,438,1,3
44468Q11DG,43,1,365803.0,322,0,2
44472C23GQ,63,0,769467.0,813,1,4
44475D90WP,30,1,159195.0,270,1,2
44482C89HL,62,1,274181.0,266,0,2
44484V81JF,40,1,286083.0,467,1,3
44493Q03HH,58,0,666482.0,623,1,4
44495A11GK,57,0,149083.0,653,1,4
44495A70QM,27,0,230185.0,174,0,1
44495L03CD,51,1,288776.0,512,1,4
44495Q73UD,62,1,487568.0,433,1,3
44501P13AJ,61,0,485394.0,460,0,3
44507E87DH,43,0,111296.0,419,1,3
44511V41DV,58,0,736568.0,113,1,1
44512O90SV,39,0,274676.0,491,1,3
44513Z73AS,33,0,159817.0,588,1,4
44516D18YH,40,0,434505.0,467,1,3
44517O99QS,45,0,641560.0,314,1,2
44519Y19PD,34,1,397688.0,471,1,3
44521L83SY,54,1,134704.0,474,0,3
44521Q56NH,56,1,238061.0,458,0,3
44521U00ID,43,1,679723.0,958,1,4
44524J91HV,52,0,305016.0,356,0,2
44528N10OC,64,1,107227.0,239,0,2
44531C22XS,57,0,723010.0,93,1,1
44532F73VC,50,0,641733.0,159,0,1
44532H85QJ,49,1,373045.0,987,1,4
44533V77QA,59,1,450160.0,15,1,1
44534X53LB,29,1,456191.0,338,1,2
44539Z06BF,35,1,395538.0,147,0,1
44541R61RV,29,0,274231.0,716,0,4
44542D08GQ,40,0,438476.0,275,1,2
44545D83NL,53,0,418896.0,345,0,2
44545R61OA,43,0,274947.0,254,1,2
44547Q05EE,25,1,422309.0,383,0,3
44548A58RX,56,1,299453.0,42,0,1
44549U42IT,56,1,376173.0,140,1,1
44553Y66UF,43,0,310118.0,410,1,3
44554U86LB,29,0,131202.0,153,1,1
44556A26OZ,53,0,340464.0,362,1,3
44559B50WI,55,1,480280.0,111,0,1
44559P73GJ,59,0,374821.0,885,1,4
44566O05AA,60,1,198509.0,695,1,4
44568M24LA,33,0,109102.0,299,0,2
44570B05TB,43,0,186952.0,261,1,2
44572B44BT,35,1,174955.0,230,1,2
44572N89AW,36,0,482518.0,394,1,3
44573I14ZT,56,0,631676.0,417,0,3
44574O45UQ,35,0,102263.0,369,1,3
44577Q83NG,61,1,400787.0,399,1,3
44577W08WR,48,0,317888.0,442,0,3
44579F20SD,59,1,126891.0,347,0,2
44583R39BN,52,1,364152.0,613,1,4
44585L88DY,31,1,164843.0,239,0,2
44595U27KU,41,0,245533.0,291,1,2
44596K19TH,32,0,263000.0,480,1,3
44598N90ON,31,1,345520.0,427,1,3
44607R04SR,32,1,415265.0,321,1,2
44609T07OR,28,0,206795.0,108,1,1
44611E37CO,33,0,285247.0,244,0,2
44611E65XU,55,0,115412.0,24,0,1
44611Q86SW,45,0,221930.0,209,1,2
44612R53AS,47,1,391419.0,361,1,3
44620H53RX,26,1,442869.0,369,1,3
44621I14CX,39,0,297667.0,370,1,3
44622C91ES,41,0,473886.0,82,0,1
44622J09YM,62,1,250107.0,484,1,3
44622V62XX,30,1,186803.0,366,0,3
44624E54TI,28,1,442677.0,221,1,2
44626N22LE,57,0,539763.0,230,1,2
44631C38AZ,60,1,457867.0,248,0,2
44632N27EX,65,0,669495.0,662,1,4
44632Q09FJ,58,0,241021.0,191,1,1
44632T98OF,30,1,187907.0,326,1,2
44633C79OP,44,0,277896.0,350,0,2
44634W87VP,33,1,446411.0,237,1,2
44635F33RB,62,1,433867.0,268,0,2
44635G62GY,39,0,139315.0,282,0,2
44635J86OJ,40,0,147895.0,176,0,1
44635R90OG,41,0,457992.0,279,0,2
44643N27YX,61,1,365309.0,807,1,4
44644W48SK,52,0,784859.0,979,1,4
44657D97NS,46,0,530579.0,439,1,3
44660Z97SQ,33,0,222005.0,238,0,2
44661F62GG,33,0,277693.0,254,1,2
44663U36DU,43,0,142060.0,404,1,3
44667F54IH,33,0,293222.0,198,1,1
44671N89OZ,44,0,138888.0,448,0,3
44672L90ZO,46,0,342801.0,403,0,3
44673D12XE,45,0,450198.0,297,1,2
44675H21GF,54,1,129296.0,395,0,3
44677J29GG,65,1,315664.0,107,1,1
44682I61WA,47,0,639000.0,378,1,3
44682X67WQ,25,1,198664.0,266,0,2
44687C84JZ,64,0,288794.0,228,1,2
44687V31LK,46,0,711787.0,860,1,4
44689H21DE,31,0,198040.0,445,1,3
44689Y66BG,59,0,552360.0,326,1,2
44690H60BA,61,1,101805.0,602,1,4
44691J26EE,39,0,273756.0,269,0,2
44694K29NG,48,0,483434.0,464,0,3
44694X99DJ,25,1,469651.0,435,1,3
44699C02JQ,38,0,496785.0,140,0,1
44701A21IS,39,0,566995.0,447,1,3
44703R04VJ,41,0,396624.0,225,0,2
44704A58ZX,35,0,153180.0,435,1,3
44706Q32KY,36,0,160070.0,119,0,1
44713R94MN,57,0,633140.0,278,1,2
44713Y37EO,32,1,408800.0,251,1,2
44719T12MO,38,0,444085.0,400,0,3
44722B01XA,49,0,668029.0,266,0,2
44724O53MT,31,0,209481.0,466,1,3
44730P89PS,43,1,407171.0,284,1,2
44736Q73FL,55,1,91976.0,316,0,2
44739I20EZ,25,0,204783.0,343,1,2
44741J15EA,38,0,409149.0,235,0,2
44741R65ZA,50,1,380947.0,469,0,3
44743Q22XQ,61,1,471749.0,300,0,2
44746A26TH,49,0,125091.0,481,0,3
44753C53UP,49,0,325507.0,435,1,3
44757A23YL,38,0,472201.0,312,0,2
44759N37DR,38,0,441990.0,209,1,2
44760X01CY,65,1,336723.0,44,1,1
44761I98YW,42,0,371318.0,283,1,2
44762O33UC,64,1,280411.0,350,0,2
44763C49SD,45,0,150838.0,24,0,1
44763G78NI,33,1,167589.0,381,1,3
44764M02IE,27,0,298512.0,208,0,2
44764Q94TZ,57,1,85827.0,204,0,2
44765K02YK,31,1,340829.0,288,0,2
44768E34UI,31,0,269174.0,886,1,4
44769R23AI,52,1,310661.0,426,1,3
44772P76CI,34,1,360093.0,492,1,3
44778T30LI,59,1,400835.0,894,1,4
44783A70AM,37,0,396174.0,405,1,3
44784D87YT,27,1,389455.0,379,1,3
44787S50WP,57,1,457717.0,367,0,3
44788C35BD,54,0,518760.0,681,1,4
44790E93YX,53,1,469011.0,480,1,3
44791C59NG,58,1,213613.0,161,1,1
44792O12LO,36,1,430635.0,85,0,1
44792X54DV,29,0,224169.0,415,1,3
44796K66EX,43,1,720579.0,326,0,2
44800A99QV,37,1,764645.0,405,1,3
44808R59BQ,38,0,273605.0,343,0,2
44808U01OM,51,1,360307.0,217,0,2
44808W23KO,55,1,196395.0,41,0,1
44808X35YO,37,0,693640.0,141,1,1
44811Q26ZK,32,0,244421.0,910,1,4
44818R42CZ,29,1,481493.0,250,0,2
44819I87UA,33,1,395021.0,99,1,1
44819K53VO,35,0,284112.0,429,1,3
44820W16TA,28,0,242475.0,118,0,1
44823X58OZ,36,1,276309.0,16,0,1
44824O73ZL,62,0,616467.0,211,0,2
44826T28ER,49,1,757483.0,31,0,1
44828N69OS,34,1,452746.0,274,0,2
44832D07TT,55,1,133600.0,428,0,3
44833J46VH,44,1,437235.0,414,1,3
44836A26NL,59,1,158864.0,901,1,4
44837H11CR,36,0,777888.0,389,1,3
44837N62OV,51,0,740607.0,545,1,4
44840M96YV,58,1,272933.0,358,0,2
44842W40IG,61,1,341541.0,449,0,3
44843D48QJ,45,0,711963.0,93,1,1
44843E14RS,26,0,127162.0,319,0,2
44846T64NR,42,0,271339.0,126,0,1
44847S60GJ,61,0,371128.0,285,1,2
44850L13NQ,64,1,191813.0,1003,1,4
44850R80KP,45,1,345075.0,369,1,3
44854F44HG,49,0,160204.0,478,1,3
44855V37FQ,35,1,250152.0,413,1,3
44862V44EO,41,0,385791.0,262,1,2
44868H73JE,56,1,352621.0,227,1,2
44873I77HA,32,0,237917.0,735,1,4
44875V41SQ,32,1,141248.0,233,0,2
44876J27OS,48,0,123462.0,500,0,3
44876U46BJ,33,1,253832.0,431,1,3
44878P74LL,29,0,165878.0,483,1,3
44881P91PW,31,0,102084.0,205,1,2
44888V85UQ,28,0,140623.0,462,1,3
44891I93MJ,29,0,292281.0,935,1,4
44891T61KJ,56,1,191517.0,428,1,3
44892G68II,48,0,253082.0,223,0,2
44894W95PH,58,0,430252.0,348,1,2
44895A96CL,39,1,347245.0,129,1,1
44899U96YV,60,0,721139.0,59,0,1
44900H90EF,43,1,354067.0,264,0,2
44902P87BL,38,0,135650.0,394,1,3
44902Y21EB,50,0,379666.0,366,1,3
44903H82YU,46,0,317674.0,392,1,3
44907F60ZP,40,1,723003.0,376,1,3
44913F98KU,31,0,184915.0,77,1,1
44922G65IO,43,0,614619.0,250,0,2
44924Y23FW,52,1,391544.0,264,0,2
44930X18DZ,45,1,328389.0,359,1,2
44933Q78AP,57,1,150291.0,349,0,2
44934M34HI,46,0,192559.0,269,1,2
44939E26EG,60,1,514885.0,734,1,4
44939S58NE,35,1,384456.0,77,0,1
44941Q65VW,41,0,374681.0,394,1,3
44947D63LL,54,0,511899.0,298,0,2
44950J45WU,41,0,153863.0,455,1,3
44950Q17JY,58,0,452089.0,644,1,4
44961X67MV,49,0,393158.0,258,1,2
44964Q03KU,65,1,204755.0,1016,1,4
44964Q19IC,45,0,408686.0,456,1,3
44973W46YW,64,1,450797.0,290,1,2
44980T52SD,57,1,118763.0,107,0,1
44983D96BC,49,0,456749.0,314,0,2
44986J22EA,25,0,300000.0,498,1,3
44990B51IX,47,1,274488.0,387,1,3
44991G58HB,58,0,543395.0,234,0,2
44996C14ZN,36,1,472979.0,466,1,3
45003E81KT,31,1,379714.0,243,1,2
45006L28XH,39,0,495217.0,313,1,2
45006X35IO,47,1,298883.0,389,1,3
45008C83SL,48,0,377413.0,452,1,3
45011M46YE,63,1,321195.0,384,1,3
45016Z84JR,63,0,410859.0,826,1,4
45017O48CC,35,0,240281.0,217,1,2
45018T61GR,34,1,188405.0,298,1,2
45019K29GI,53,0,590577.0,941,1,4
45021P51PL,63,0,563279.0,211,0,2
45025H51PA,47,0,152308.0,325,0,2
45028V25RF,65,0,492905.0,430,1,3
45029X70YP,44,0,291499.0,426,1,3
45032U52NY,43,0,512915.0,808,1,4
45037T83OW,48,1,614664.0,455,1,3
45037W76BN,58,1,356712.0,77,1,1
45046O18JO,59,1,371979.0,387,1,3
45050L46GT,27,1,309120.0,199,1,1
45052E14QG,39,0,490088.0,291,1,2
45057C41IN,49,0,720131.0,574,1,4
45058O97RB,33,1,423600.0,2,1,1
45059A98QM,46,0,174643.0,305,0,2
45067P31NI,44,0,227957.0,224,0,2
45070R19JR,26,0,195393.0,467,1,3
45072P98GP,33,0,250805.0,325,0,2
45073M65ZP,31,0,130488.0,476,0,3
45073X43TI,43,1,668368.0,716,1,4
45074M22TD,25,1,405877.0,210,1,2
45076X53WX,57,1,175565.0,268,0,2
45077N37WX,38,0,111240.0,272,0,2
45078I95LL,58,0,738824.0,667,1,4
45080D38CQ,48,0,238474.0,384,1,3
45080E54QK,45,1,759072.0,290,1,2
45083Z91PT,30,0,124798.0,75,0,1
45084K11WN,65,1,392944.0,288,0,2
45087F76KO,47,0,147034.0,442,1,3
45088Y89OT,27,0,281918.0,16,1,1
45089O16GR,39,0,780037.0,281,1,2
45093X62MR,32,1,314381.0,244,0,2
45094I17HW,30,0,247352.0,187,1,1
45100X32RI,40,0,578531.0,293,0,2
45102L67RF,50,1,420264.0,683,1,4
45102M92BD,42,0,446506.0,256,1,2
45104O19HN,25,1,329501.0,372,1,3
45110X51ID,29,1,330160.0,294,0,2
45111U64AL,38,0,654573.0,432,1,3
45113W69YX,30,0,166029.0,236,0,2
45117Q10WZ,42,1,341203.0,62,0,1
45117S67LN,26,1,149843.0,299,0,2
45120J33DW,41,0,379267.0,165,1,1
45122P05QF,50,0,208268.0,259,1,2
45122U48GB,46,1,400115.0,105,0,1
45123V43IJ,61,1,83725.0,323,0,2
45125G12RN,40,0,174367.0,205,1,2
45125I05BY,39,0,430667.0,290,0,2
45128H84FP,36,1,790595.0,286,1,2
45134B98ZP,58,0,593977.0,326,1,2
45135P61YL,53,0,787974.0,347,1,2
45137L03PI,36,0,160031.0,269,0,2
45142T64NT,48,0,316695.0,252,0,2
45142V22NW,44,0,318531.0,362,1,3
45143K71AG,27,0,104623.0,361,1,3
45147V41XZ,25,0,153832.0,394,1,3
45148N91QV,46,0,376406.0,316,0,2
45150I40LB,26,1,165395.0,316,1,2
45151H49XL,62,0,219941.0,31,0,1
45153W99NP,31,1,172813.0,101,0,1
45163G20BL,34,0,251143.0,748,1,4
45167S67WH,31,1,276488.0,266,1,2
45167V70KV,52,0,714138.0,64,0,1
45182O03WL,34,0,150884.0,342,0,2
45183C25TP,48,0,368039.0,444,1,3
45188G28HY,42,1,766160.0,362,1,3
45192A02CH,61,1,262301.0,288,0,2
45193O55AF,40,0,237374.0,291,0,2
45194T65RF,40,0,234873.0,475,1,3
45194X45CU,58,1,449336.0,328,0,2
45195D14HX,30,1,386034.0,311,0,2
45196X89FK,63,0,779064.0,367,1,3
45197X11TS,29,0,216264.0,218,1,2
45198E03ZD,36,1,704048.0,405,1,3
45200W16PY,47,0,660843.0,631,1,4
45203Q14GA,41,0,453112.0,71,1,1
45207U98ML,29,1,340213.0,240,1,2
45207Z42MK,62,1,317565.0,629,1,4
45209F12EA,46,1,294920.0,14,0,1
45210P75OI,25,1,199733.0,402,1,3
45215Z66XM,27,1,485227.0,126,1,1
45223L71MZ,45,0,779952.0,351,1,2
45223P88SW,42,0,173875.0,221,0,2
45224X71DT,40,0,451258.0,452,1,3
45224Y55PJ,56,0,101351.0,170,0,1
45231H51FM,50,0,378902.0,280,1,2
45231T06BI,37,1,389416.0,509,1,4
45234G53EY,58,1,216680.0,120,0,1
45236G49KV,27,0,283769.0,228,0,2
45243T68YI,25,0,284939.0,389,1,3
45243V54FN,65,1,417501.0,272,0,2
45245H06PU,57,1,493685.0,158,0,1
45247D81BI,46,0,289569.0,324,0,2
45252J65WR,26,1,369547.0,453,1,3
45256E37FK,57,1,450608.0,22,1,1
45256H92WQ,42,0,402006.0,387,1,3
45259F06IW,27,1,360285.0,486,1,3
45261B24EK,50,0,671557.0,477,1,3
45262M36PO,28,0,136902.0,808,1,4
45265U04KL,53,1,511360.0,1005,1,4
45271U94HR,38,0,693837.0,455,1,3
45273E49OV,40,0,432597.0,359,1,2
45273F21KG,40,0,438880.0,401,1,3
45273T83EG,44,0,699461.0,212,0,2
45274Q07NZ,59,0,296732.0,362,1,3
45276D46ZV,29,1,319381.0,243,0,2
45279M96LF,52,1,142072.0,353,0,2
45281T36PJ,60,0,348663.0,218,0,2
45283E41OZ,36,0,709579.0,500,1,3
45284B11UD,64,1,258203.0,127,0,1
45284I31BL,59,0,621735.0,236,1,2
45284J74AJ,33,0,128162.0,327,1,2
45289P78HO,28,1,172283.0,409,1,3
45289Q98MT,47,0,117889.0,475,1,3
45297A44HZ,30,1,316161.0,197,1,1
45298C17XX,48,1,302192.0,172,0,1
45302J51NP,28,0,164556.0,486,1,3
45306F01GN,39,0,218337.0,325,0,2
45311D19DH,47,0,211792.0,434,0,3
45315Z60PL,30,1,395325.0,206,0,2
45319Z83MA,33,0,208873.0,461,1,3
45320L15UA,35,1,263563.0,253,1,2
45320V63LT,45,0,272944.0,435,1,3
45323C98LV,52,1,433200.0,711,1,4
45325P59ET,60,0,548402.0,302,1,2
45327L07IV,45,0,238721.0,57,0,1
45333Q17ZA,54,0,102052.0,890,1,4
45337E37BY,37,0,374445.0,400,0,3
45337N65FX,55,0,252158.0,494,1,3
45337Q30VP,46,1,369965.0,485,0,3
45338R68VL,41,1,289029.0,243,0,2
45339J06VA,25,0,264754.0,276,0,2
45341O99WP,61,0,400063.0,65,1,1
45342C76FS,59,0,395222.0,303,1,2
45342N70WV,45,0,653981.0,428,1,3
45343D35TX,30,1,203141.0,33,0,1
45343Y99NU,45,0,318139.0,292,1,2
45344S13WJ,64,0,699264.0,399,1,3
45345V08BZ,27,1,151192.0,491,1,3
45349Q75AJ,58,0,140349.0,552,1,4
45350X36PN,26,1,296947.0,475,1,3
45351N27GT,49,1,535227.0,66,1,1
45354C05OC,39,0,443714.0,420,1,3
45354V97ZY,60,1,494197.0,446,0,3
45354Y23ZL,62,1,526765.0,662,1,4
45355N59WQ,48,0,221885.0,423,1,3
45356O14YD,33,1,229819.0,418,1,3
45360K11ZO,63,0,449122.0,706,1,4
45366Y35PT,43,0,410650.0,383,1,3
45370N93HC,50,1,434544.0,54,0,1
45371I00WN,34,0,213715.0,160,0,1
45372O16IT,55,0,347652.0,344,1,2
45374Z82CO,64,0,284678.0,454,1,3
45375J49GS,59,1,531227.0,332,0,2
45379U61VK,31,1,495299.0,346,0,2
45380M12TS,63,0,143092.0,533,1,4
45383A84FW,49,0,607107.0,832,1,4
45383C60WM,38,0,162414.0,68,1,1
